Station,City,Name,Date,Wind_Avg,Rain,Snowfall,Snow_Depth,Temp_Avg
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2017,14.76,1.65,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2017,15.88,0.01,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2017,20.58,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/16/2017,11.41,0,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/17/2017,9.62,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/18/2017,10.74,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/19/2017,12.97,0,0,0,79
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/20/2017,10.51,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/21/2017,8.72,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/22/2017,8.5,0.65,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/23/2017,6.71,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/24/2017,9.17,0.02,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/25/2017,13.42,1.14,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/26/2017,12.3,0.19,0,0,64
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/27/2017,8.72,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/28/2017,8.72,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/29/2017,8.5,0.29,0,0,59
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/30/2017,9.4,0,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/31/2017,6.71,0.03,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/1/2017,9.84,0,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/2/2017,11.41,0,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/3/2017,11.41,0.02,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/4/2017,6.26,0.09,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/5/2017,7.61,0.4,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/6/2017,11.63,0.05,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/7/2017,9.17,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/8/2017,5.82,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/9/2017,9.4,0,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/10/2017,11.18,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/11/2017,10.51,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/12/2017,11.18,0,0,0,80
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/13/2017,9.84,0,0,0,82
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/14/2017,7.16,0.3,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/15/2017,9.62,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/16/2017,8.5,0.03,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/17/2017,5.82,0.34,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/18/2017,15.66,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/19/2017,17.22,1.12,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/20/2017,13.65,0.01,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/21/2017,11.63,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/22/2017,8.5,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/23/2017,11.41,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/24/2017,12.08,1.73,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/25/2017,9.62,0,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/26/2017,11.63,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/27/2017,8.95,0.11,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/28/2017,11.86,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/29/2017,16.33,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",6/30/2017,14.99,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/1/2017,12.3,0.53,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/2/2017,10.07,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/3/2017,7.83,0,0,0,79
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/4/2017,6.49,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/5/2017,8.95,0,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/6/2017,8.28,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/7/2017,8.95,1.92,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/8/2017,10.96,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/9/2017,11.41,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/10/2017,12.75,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/11/2017,9.84,0.16,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/12/2017,13.2,0.01,0,0,81
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/13/2017,10.96,0.03,0,0,84
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/14/2017,9.17,0.21,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/15/2017,5.82,0.01,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/16/2017,8.5,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/17/2017,9.17,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/18/2017,9.4,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/19/2017,11.41,0,0,0,80
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/20/2017,9.4,0,0,0,84
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/21/2017,10.74,0,0,0,86
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/22/2017,7.61,0.62,0,0,84
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/23/2017,7.83,0.37,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/24/2017,11.41,0.78,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/25/2017,7.38,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/26/2017,7.83,0,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/27/2017,9.84,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/28/2017,6.04,0,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/29/2017,17,0.01,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/30/2017,9.17,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",7/31/2017,8.5,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/1/2017,8.05,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/2/2017,7.38,0.01,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/3/2017,7.61,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/4/2017,11.63,0.06,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/5/2017,12.75,0.27,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/6/2017,12.3,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/7/2017,7.16,0.39,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/8/2017,8.5,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/9/2017,7.61,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/10/2017,6.93,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/11/2017,10.07,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/12/2017,7.61,0.21,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/13/2017,8.05,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/14/2017,7.38,0,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/15/2017,5.82,0.44,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/16/2017,6.71,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/17/2017,8.95,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/18/2017,13.42,0.27,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/19/2017,10.51,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/20/2017,11.41,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/21/2017,10.29,0,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/22/2017,14.54,0.17,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/23/2017,10.29,0.06,0,0,78
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/24/2017,8.28,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/25/2017,6.71,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/26/2017,6.49,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/27/2017,7.16,0,0,0,69
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/28/2017,10.51,0,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2017,11.86,0.57,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2017,12.75,0.05,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2017,13.42,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2017,10.74,0,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2017,9.84,0.54,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2017,14.09,0.46,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2017,13.65,0,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2017,13.65,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2017,8.05,0.5,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2017,12.97,0,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2017,11.63,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2017,11.63,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2017,10.07,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2017,6.49,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2017,6.26,0,0,0,69
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2017,8.28,0.4,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2017,8.05,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/15/2017,6.26,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/16/2017,5.37,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/17/2017,4.92,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2017,9.62,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2017,18.79,0.26,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2017,17,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2017,13.65,0,0,0,76
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2017,18.12,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2017,11.41,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2017,5.59,0,0,0,77
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2017,5.14,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2017,6.26,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2017,7.38,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2017,17,0,0,0,75
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2017,6.93,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2017,14.09,0.04,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2017,6.93,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2017,6.93,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2017,7.83,0,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2017,11.86,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2017,12.08,0,0,0,69
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2017,7.38,0,0,0,72
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2017,10.74,0,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2017,14.32,0.04,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2017,16.78,0.34,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2017,7.38,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2017,9.4,0.02,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2017,15.21,0.08,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2017,11.63,0,0,0,59
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2017,6.93,0.01,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2017,10.07,0.01,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2017,16.55,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2017,10.51,0,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2017,10.29,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2017,10.74,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2017,10.51,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2017,6.04,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2017,4.7,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2017,12.75,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2017,21.92,0.51,0,0,69
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2017,6.49,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2017,14.32,0,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2017,9.62,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2017,11.63,0,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2017,17.22,2.84,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2017,19.91,0.36,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2017,14.99,0,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2017,5.82,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2017,9.4,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2017,10.96,0,0,0,64
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2017,8.5,0,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2017,8.72,0.05,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2017,12.53,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2017,12.08,0.78,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2017,10.96,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2017,7.16,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2017,20.8,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2017,8.72,0,0,0,29
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2017,4.03,0,0,0,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2017,8.95,0.03,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2017,9.84,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2017,9.17,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2017,16.33,0.13,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2017,17.9,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2017,13.2,0.2,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2017,21.92,0.25,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2017,17.22,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2017,14.76,0,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2017,12.3,0.35,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2017,9.84,0,0,0,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2017,8.05,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2017,9.62,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2017,15.21,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2017,13.42,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2017,9.84,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2017,14.54,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2017,6.71,0.01,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2017,10.51,0.01,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2017,4.25,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2017,5.37,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2017,7.61,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2017,19.46,0.3,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2017,14.76,0.01,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2017,16.33,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2017,9.62,0,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2017,8.72,0.33,3.4,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2017,15.66,0,0,3.1,33
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2017,11.41,0,0,2,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2017,19.01,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2017,23.94,0,0,0,28
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2017,12.08,0.06,1.4,1.2,27
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2017,6.71,0.1,1.3,0,24
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2017,15.21,0,0,1.2,30
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2017,4.92,0,0,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2017,7.61,0.02,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2017,14.32,0,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2017,16.11,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2017,7.83,0,0,0,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2017,7.16,0,0,0,39
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2017,9.62,0.62,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2017,12.97,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2017,22.37,0.17,0,0,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2017,17.45,0,0,0,27
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2017,13.2,0,0,0,23
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2017,19.46,0,0,0,17
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2017,12.3,0,0,0,16
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2017,9.17,0.03,0.6,0,20
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2017,18.57,0,0,0,17
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2018,17.67,0,0,0,12
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2018,15.66,0,0,0,18
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2018,8.28,0,0,0,21
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2018,28.19,0.49,8,1.2,25
